sample_accession,A0A075B6H9,A0A075B6I0,A0A075B6I9,A0A075B6K4,A0A0B4J1U7,A0A0B4J1V0,A0A0B4J1V2,A0A0C4DH27,A0A0U1RRE5,A0A0U1RRL7,A0A1B0GTU1,A0A3B3IS91,A0AV96,A0AVF1,A0AVT1,A0FGR8,A0M8Q6,A0MZ66,A0PJW8,A1A5D9,A1KZ92,A1L020,A1L0T0,A1L170,A1L390,A1X283,A1Z1Q3,A2A288,A2A2Y4,A2PYH4,A2RRP1,A2RTX5,A2RTY3,A2RU67,A2RUC4,A2RUS2,A2VDF0,A2VDJ0,A3KMH1,A3KN83,A4D0S4,A4D161,A4D1E9,A4D1P6,A4D1S0,A4D1S5,A4D2P6,A4FU49,A5D8V6,A5YKK6,A6NC98,A6NCS6,A6ND36,A6NDB9,A6NDG6,A6NDU8,A6NE01,A6NE02,A6NED2,A6NEL2,A6NFI3,A6NGN9,A6NHL2,A6NHQ2,A6NHR9,A6NHT5,A6NI56,A6NIH7,A6NJ78,A6NK58,A6NKC9,A6NKD9,A6NKF1,A6NKG5,A6NNB3,A6QL63,A6ZKI3,A7KAX9,A7MBM2,A8K2U0,A8K7I4,A8MT69,A8MTJ3,A8MVW0,A8MW92,A8MWV9,A8MXV4,A8MYA2,A8MYZ6,B0I1T2,B0YJ81,B1AK53,B1ANS9,B2RUZ4,B7Z8K6,B7ZAP0,C9J069,C9JI98,C9JLW8,CONTAMINANT_A2A4G1
PXD030304-Sample-1700,,,,,,,,,,5.854006317168833,,,5.131295814316934,,5.857261652591239,5.934344348530596,,5.885109798767588,,,,,6.073571615888262,,,5.713650887640212,,5.004579239248459,,4.828763202912039,5.324349400402101,,4.984509835015077,,5.493378625012115,,,,5.131431104306877,,,,5.856770346995382,4.865544307544736,,,,,5.713301625481973,5.619723510509584,,,5.166575551507258,,5.514146839965044,,4.84915634267061,,,,,,5.146475165800628,5.315991907649138,6.017076143167597,5.237780024972877,5.428450900189296,,5.704507988308555,,,5.223066187672579,,,,,5.559009161735784,4.79668197075489,,,,5.608847133886062,,,5.056547792513241,,6.280016637520292,5.05773321251162,,,5.556468778424753,,5.062917693961154,,,5.290755649169125,5.348063946374182,,6.101252256570328,
PXD030304-Sample-1701,,,,,,,,,6.253660583693983,6.236143995554369,,,,,6.207892327375852,5.695689257665471,,5.515279819271493,,,,,6.164196014168386,,4.812725258368233,6.009085127881443,,,,4.859932884855528,5.692709152137397,,,5.5958897517249415,5.245955879795153,4.7078509920393055,,,5.554088419942851,5.496415625496987,,5.383886717596505,5.8798645262149085,4.911272424236331,,,,,5.600589293117079,5.775604545510509,,,5.204682762435836,5.019205923211099,6.269188395995842,5.263564583230851,4.599435269761243,,,5.0055514218866985,,,5.19768655703094,5.2892517180961,5.90221158851191,,5.418855738774081,5.768219987547101,,5.493685710863423,,,,,,,5.608146716063282,4.578623902378849,,,,5.963849932280467,,,,,6.231117520578759,5.088825988782372,,4.796842373867717,,,,,,5.29211423780226,5.313941787269512,,6.266188639096304,
PXD030304-Sample-1702,,,,,,5.650593834855535,,,5.97551935699598,,5.183586207061841,,6.05083802206677,,6.059345579515616,5.945201357436283,,6.388483342775404,,,,5.88393017205597,6.026543244521914,5.498789060784081,,5.138301375489736,,,,4.860989008345163,5.063266500566264,,5.056504290567122,,,,,,4.494693045571781,4.703433323599532,,5.69726104112982,5.809407724280946,,,,,5.326470388939636,6.2053952973893525,5.669265721884126,,,,,6.220362864454237,5.26131266295793,5.005089576757007,,5.22370532656631,5.331991269824683,,,5.197368106612336,5.265956882653883,6.197940979200829,5.317841177736225,5.427106606580368,5.765962652566376,5.130295922842438,,,5.880025756216113,,6.0295556966211805,,,5.591375363035611,4.827824499392081,,,,5.955076289617703,,5.067595029831193,5.10410505455946,5.554773830426683,5.779913664948859,,5.817556563320993,4.792181833882763,,5.38105319702889,,,,5.333175396273325,5.842519800941156,5.808273539620583,6.290586862414286,5.057744123032176
PXD030304-Sample-1703,,,,,,,,,,6.334863922589966,,,5.336735705629731,,5.172991929900824,6.321919390468253,,5.334369233816369,,,,,6.38640686505244,,,,,,,4.684517600749172,5.5779701244360975,,,5.231374971593447,,,,,5.8530883708186,,,,6.087298110589394,5.022311168175005,5.381270054764536,5.490544174109253,,,,5.139365248412078,,,,6.0004445347312485,,,5.005224569591128,,,,5.038595787732897,,,5.511468014759534,6.264011501250778,5.3879304629714335,5.59944749427887,,5.728843854657815,,,,,,,,5.71887313621193,4.663136615791148,4.902584757799683,5.112789017959446,5.017258139612784,5.766649998694927,,5.646148003704752,4.91147797920838,,6.567487448944851,,,,5.709938083152682,,4.881193175477378,6.137613178156677,,5.422996392236901,,,6.069294962489487,
PXD030304-Sample-1704,,,,,,,5.748554930603362,,5.8813921043810256,5.873093673941328,,,,,5.960612825753684,5.877610328687064,,6.459957106880906,,,,5.732735721800138,6.181859694309853,5.788529635967733,5.27839015270873,4.838480514306617,5.544453042421029,4.990701815208693,,4.863227691401476,4.727451942478124,,5.292024912511169,5.574478979482651,5.504850943011892,,,,5.536509222814964,5.275781876909332,4.555087132072987,5.685840120486698,5.685318541064835,4.876257200839221,5.253324019516207,,,4.995095214472137,5.939350431900757,5.687587821228068,4.882014388775214,,,,6.338078136570612,,4.890949460916783,5.196941166795273,,5.261814734096321,5.198828071862832,,5.169971510871799,5.698641454585347,6.2248873910646765,5.276219104653685,5.380588986586867,5.923542652397631,5.413798215334367,,,5.842457997604427,5.536393909538572,4.683547995749484,,,5.887654367667653,4.809688328124775,5.233980125315413,,4.870541164489612,5.6483431376438284,,5.34051012459428,5.383636232414616,,,5.056324997302477,,,,,4.757536865616232,,,5.29989705725367,4.796505861513134,,6.498698978358583,5.023832825077406
PXD030304-Sample-1705,,,,,,,,,5.935373436132147,6.1675152630496815,4.846190349516225,,5.88260518802443,,6.124610547025863,5.7432627759246815,,6.177182735366502,,5.074106887150811,,5.425618581488803,6.324290799124638,5.481050567834921,4.791077435442478,,,,,4.51733634615943,4.910841488904857,,,,5.196826686936614,4.697878367527195,,,5.161878411054782,5.151326997059893,4.550072548882422,,5.079581390819676,5.367946764464847,,,,5.286680742512082,5.694181311797649,5.734210408364271,,5.680620945321685,,,6.296723615462164,5.2600947511938605,4.871821720965776,,,5.230008980831132,4.886483280679452,,,5.301336831599529,5.800956809741535,5.244402453116508,5.197899723813668,5.739923201557956,,,,5.235604020187817,,,,,5.601900456115501,4.845914656051234,5.022219560532633,,5.452340553452524,,5.231323141124403,,4.7610436812331685,,5.760127229298041,5.0665661128047965,,4.796897627290721,,,,,,5.286287245100508,4.810862960351495,5.770492096399654,6.333756906582295,5.02084740835251
PXD030304-Sample-1706,,,,,,,,5.61314359621554,6.224135505536838,,,,5.631905414693319,,6.193518198610512,5.782011617004548,,6.468677083025833,,,,,6.206320856945219,5.460174900325014,4.79259705765684,5.10119884354436,,,,5.011673137195385,4.904431866097209,,,,5.499882651498711,,,,5.217821011357012,4.9554762824267895,,,5.777377937283368,5.57913762533297,5.234502368984152,,4.743408675827903,5.290247119130976,5.946072486974341,5.78485097803182,,,,,6.314039371044125,5.233757105932865,4.857868529098299,5.158656015341733,,5.261232149721757,5.185280297467874,,5.149577169249502,5.534616052555198,6.028004322829715,,5.456125805519202,6.222242003581705,,5.460444433889694,,5.530269724398138,5.514813081348735,,,5.256430762943072,5.883603251435301,4.808900093426288,,4.668059046379509,,5.924889070017565,,,5.235974139299366,,5.976623200645781,,,4.740675420761637,,,4.7295347945345245,,,5.279722875523718,5.660957085369303,5.796267754862099,6.480847956850798,
PXD030304-Sample-1707,,,,,,,,,,6.2521753424235005,,,5.834333064550192,4.992618099470371,5.276012662240609,6.420390431783964,,5.569124859060656,,5.449850647882172,,5.230228643729637,6.6242026147066015,,5.4748269748011005,,,,,4.601316339449109,5.794837807520342,,,5.467816757730336,,,,,6.052066365940193,,,,6.078510571195819,,5.314654530363219,5.672966063496109,,,6.11152688876605,5.585404244753358,,5.929970491357475,,5.380363082508568,5.597450695879115,,4.626986752186516,,,5.059571344915085,,,,5.77599951840105,6.230528405335996,,5.753123016315341,,5.667632877148213,5.857061204868664,,,,,,,,4.88026316558582,5.282101025875365,,5.528902977742375,5.718631499906752,,,5.4634936558629255,,6.493935570803176,,,,,,5.141165366014424,,,5.376860481390913,,5.848528398569589,6.0023084132540525,5.436224474491519
PXD030304-Sample-1708,,,,,,,,,5.966014454493752,5.888034967756883,4.885052283109105,,,4.933898650115911,5.959209204570303,6.166510769079727,,6.378214270830242,,,,5.777848352904578,,5.834362929516172,,6.114338448286282,5.751235983733799,5.04316263648299,,4.559215160453392,4.7478894999295695,4.90444701895414,,5.603294674646011,5.210305806985232,4.708797023101841,,,5.070966389585067,5.166413967733674,4.573008267552118,5.72142210487131,5.108632547741176,,,,,5.008936641100364,5.994656759569728,5.8662214185783945,,5.417987545143974,,5.038716559246818,6.224832335034034,,4.733611773240042,,5.214984538947924,4.963805948351842,5.229281983817182,,5.234754684883739,5.72485781120538,6.105604463771266,,5.385164331981194,6.174775170506832,,,,5.288829530605248,5.244282932618346,,,5.322116710445316,5.603597205012506,4.8433327665186034,,4.708348455534455,,5.962144533957769,,5.5384776570672525,5.410461238995955,,5.61204221114981,,5.316925423117737,5.0988709790247855,,,4.76915019834244,,,5.6126609083828285,,5.792491634718532,6.468598090179063,5.379185278377356
PXD030304-Sample-1709,,,,,,5.67819454933371,,,,5.909743494339431,4.894790153390419,,5.523788881789622,4.9641309567916005,6.151656973731236,6.340761445828365,,6.380658121889811,,5.42021763185051,,,6.128625956439446,5.516770227969985,4.837313028993555,5.599700103850068,,,5.1394322635774055,4.558518829511437,4.771170980924129,,5.026219994753679,5.135303443668888,5.259160893277321,,,,5.444077152923768,,,,5.113327677487613,,,,,5.331196025189633,5.994575191132865,5.446110740351367,,,,,5.976336239755475,,4.908372637517384,,,5.042361323729559,5.235849576919878,,5.1790323944982095,5.371825308226811,5.100247395287727,,5.362268488404492,,5.632491074980283,,,,,,,,,4.847167748171016,4.761450246971208,,,5.971839291337124,,,4.803229561421088,,5.8069510138669385,,,5.089521366773669,,,4.786034111054871,,,5.309728397584004,4.86322956502814,,6.474022597157582,5.398302058049608
PXD030304-Sample-171,,,,,,,,,6.0127591508369775,,,,5.766269013481205,5.128228838592062,6.127820212302813,5.811580523276797,,5.612428821492199,,5.6897036947398085,,5.327494936173561,6.246802509378011,,4.931294471720964,5.588874059132379,,,5.207312680150746,4.93169747317715,5.020930591179462,,,,,,,4.7442019391945385,5.957021575294376,,4.668586865089343,,5.7977159742386695,5.291453383323071,,,,5.091689336097521,6.068297703049561,5.699522001468055,,,,5.978297319992063,5.637949983423377,5.350959296105182,4.982463758296482,,,5.059914627892921,5.001008276073732,,5.275855842337549,,5.994307221370368,,5.272665505990922,5.549565596935104,,,,,,,,,,4.639844509202024,,5.481116415626241,,5.7553381038454114,,,,,6.323681364714028,,,,,5.149407300801216,5.155821668453273,,,5.68321889204569,5.132040246135151,6.230400813534177,6.231054728105901,5.54589843423171
PXD030304-Sample-1710,,,,,,,,,6.221256932102275,,4.852756947076728,,,,6.179001673464735,6.072905574898574,,6.115853926660295,,5.07663900327881,4.5693533177526495,5.764499403249161,5.944033463131555,,4.792857752648748,5.525885691940652,,,,4.565807079699141,5.278801919544104,,4.973051615183478,5.094239361072479,5.222224893267796,,,,5.303871740145092,5.292382024124275,,5.704493942941119,5.391830526202391,5.496756916007509,,5.310544978925873,,4.994339385086127,6.168671016037385,5.851921446172361,4.567610845655505,,,,6.144257835363837,5.550944845474553,4.922616304262908,,,5.247237886932914,5.198431655391465,,5.270725219236781,5.8518843120844455,6.194780998248207,,5.208104763320481,6.053109328680653,5.423990449182057,,,,5.228349924618983,,,5.305248734862818,5.904868468264104,4.80863219163598,,,,,,5.025742058023942,5.252357706563965,,5.585879421798249,,5.309066886965653,,,,,,,5.305460692445552,5.315152673573188,5.782809288600903,6.503072388894234,
PXD030304-Sample-1711,,,,,,5.617149446417551,,5.6345097246431415,5.876362117260723,5.854613847578912,4.872487992983558,,6.062193509363489,,6.002208212717163,5.82153949522805,,6.297094244023188,,,,6.03965544214252,5.387624557609101,,5.489963817383246,,,5.00293419361069,5.082680258061055,4.516187963866029,5.422576633022327,,4.979683834856179,5.555361142065857,5.219938522432459,,,,5.619926576909778,4.654978133457067,,5.3774492913500085,5.928671128190567,5.188283371997636,,,,5.3075546530101,5.967321778330266,5.829797873232232,,,,,6.429191774806476,5.539944912395392,4.5612637585191775,,,,5.186900784791453,,5.143566635934258,5.216673576384306,5.810813313041086,,5.500024067090351,6.028463856031207,5.09575724786385,5.761658100579339,,5.838483414252984,,,,,5.586254609308709,4.80976136749495,,4.6742074223678935,,5.611718306581892,5.203580149193296,,5.246957201173187,5.502573837156825,5.973558597942643,5.041979862462181,,4.733616122199425,,5.050138497801434,4.730286700857257,,5.456549714974197,5.56347120797806,,,6.413249623465084,5.030749290972839
PXD030304-Sample-1712,,,,,,,,,,,4.919020164374794,,5.512288111536857,,6.077744208471161,5.588181152285031,,5.857657383748274,,,,5.890358187632756,5.660617926144269,5.55110207674818,,5.115776940264401,,,,,4.964055466319732,4.935732875303822,,5.46168078027077,5.566899233608147,4.80708547528496,,,5.678658147024105,5.344209556339955,,,5.767165863743886,5.432170797808582,5.605304924266747,,,,5.985664778176771,5.718881589600833,,,,5.524948564041732,6.154742529662924,,4.606979659676594,,5.272753754172593,5.335318995189844,4.94027530876408,,5.503233379883152,,5.935758521585786,5.324872654078063,5.599390464085631,5.797850469380046,,,,5.99825036183808,,,,,5.638408937797565,4.879202904112533,,,4.927413914609657,5.7338892663115,,,4.832674164951976,,5.969576758008307,,,,,,,,,,,,6.493419573891856,
PXD030304-Sample-1713,,,,,,,,,,6.254007073500644,4.941993693693161,,6.014711224042697,,5.757657607734391,6.375188510786055,,5.756424820589864,,,,,6.359210057872319,,5.177265159615414,5.216246026893414,,,,4.924672807776264,5.662849302789018,,,,5.272592691531458,,,,5.916013704536573,,4.650073117484461,,6.008384092882797,,5.326712578987759,5.461472711821913,,,5.671123294701884,5.425398246884638,,,,,,,4.942190047586244,5.24083885314855,,,,,5.234107978652935,5.458505708555646,5.815855530363979,5.333373975580905,5.53480818896256,,5.6728800594749975,,,,,,,,5.658453560407183,,,,,6.009059560291979,,,,,6.150297376573681,,,,5.959672498210786,,,,,5.354005034354566,5.34823663666616,,,
PXD030304-Sample-1714,,,,,,,,,,6.21628675128957,,,,,6.148581651680113,6.136608405683663,,5.540237147842413,,,,5.978928175248424,6.427784035163379,,4.84686866247508,5.647595308342761,,5.0439001016436125,5.459160352313792,4.622118846572439,5.391787141129407,,,5.623238776658496,5.2384789554623,,,,5.453109925789061,5.341425869730484,,5.412684495396486,6.040836247698467,5.244451553564463,5.28645190460065,,,,6.1377512187427605,6.080687786939588,,5.447702588082711,,,5.56531492540974,5.604180070904904,4.898429429437589,5.207036856854965,,,,,5.513949504110755,5.768137137292828,6.194571944215002,,5.277781621586715,5.9658495008881625,5.456466016299943,,,,,,,5.1363845629748415,5.652429457776396,,,,,5.98111698044869,,5.070488747445842,5.130132135257638,,5.340519197057455,5.106232597192077,,4.824200061526388,,,,,,5.3172719900094645,,,5.98484851949597,
PXD030304-Sample-1715,,,,,,,,,,6.219607036040247,4.8964253425212165,,6.001544135374975,,5.988476150223731,5.7271035032740105,,,,,,5.280437530709846,6.093983474801343,,,5.36825236368717,,,,4.57517538143668,5.3239503344283845,,5.0298599924505565,,5.549018506493988,,,,5.344427274505698,4.722328532903727,,,5.122488304584049,5.639139341778034,5.289079458936545,,,5.357782518612181,5.673594382041046,5.62412323117528,5.655595522707453,,4.8956855050517385,,6.294038845845863,5.2914900131396125,4.908280068748351,,,5.028895672216312,,,5.265153326032396,5.34423190135052,6.138092102656915,,5.108999080458895,5.805134123579145,,,,,,,,4.854906086307013,5.615823290914602,4.598466084481569,,,,,,,,,6.02979002951419,,,4.795897416889906,,,4.786026646310939,,,5.328144106803552,5.297229584263957,5.8462947203887605,6.398039530014403,
PXD030304-Sample-1716,,,,,,,,,,5.866852242747221,4.865163466475355,,5.758455731602565,4.920673251547444,5.992499071523005,6.321942672639386,,5.897458939077241,,5.587170488190019,,5.184155153656158,6.24869328318181,,5.50277347420454,5.527074592637542,,,,4.829507141408938,5.339093379733566,,,,5.510792483365041,4.692988568254712,,,6.006582598568295,4.662274595563668,,5.382763481387775,5.933866953335384,,,,,,,5.732669791473718,,,5.151892185246217,5.857560148166424,5.943785545113466,,4.863464510810844,5.145093387295799,,5.022056524634328,5.189789016238937,,,,5.832760796798617,,5.087442695853171,5.745327081438089,5.408095697517504,,,,,,,,,4.807918058021448,,5.916909820244542,,5.949164032774647,,,4.773719937925907,,6.421715545628207,,,5.04997763219142,,,4.773876533983294,,,5.288313465919288,,6.115004320062589,6.114153438618404,5.403771428732036
PXD030304-Sample-1717,,,,,,,5.737099005113933,,,,,,6.041646594095507,,5.896582962733844,5.900869689473838,,6.000743850257325,,5.098335140471696,,5.151808686609487,5.807862612811169,,4.83872946676895,5.922801464667876,,,5.11978295188066,4.845105848666709,5.057059201530398,,5.023929907327379,,,,,,5.776544712453963,4.990673816059067,,5.418161246923994,5.888997190714966,5.384075510252769,6.398676224531805,,,5.024125656040196,5.632972377089192,5.733202889995536,,5.398162828740776,4.902543604957263,,6.027497192618281,5.567005554795581,4.563131424101141,,,4.963792874684415,,,5.16210884458002,5.32073394699795,5.992200228915167,,5.181642178054393,5.472789279478913,5.139044810843584,,,,,4.70373871618848,,,5.598688494514054,4.556697156972852,,,,5.961983637167086,,,,,5.904791430491626,,,,,,5.104951129505663,,,5.305068554327575,5.1336874389310285,,6.52707205005861,5.048679248570304
PXD030304-Sample-1718,,,,,,,,,,,,,,,5.7217730440514005,5.923580664073795,,4.938371200354845,,,,6.102948324307097,6.215352248489069,,,5.554932987464462,,,,,5.431267632536569,,5.02284137402758,,,4.731533206980264,,,5.755252308567524,4.708026898915524,,,5.618492469056477,5.226961051230802,,,,5.044814422206265,6.123518941286601,5.497673354616178,,,,,6.191419273903941,,4.916328114072468,,,5.073757975805811,4.927951264735695,,5.186884165852754,6.067447777410968,5.84857469844976,,5.404649952829174,5.954367747506838,5.631733467832503,,,,,5.506641211512306,,4.819985984243493,5.611507652207648,4.579980327990554,,,,5.662949940650686,,5.78622176781035,4.831260979996499,,6.020879680879096,5.108220866427291,,4.805102110959583,,,4.779808169029968,,,5.3385529335456425,5.38493369570633,,6.41494453058624,
PXD030304-Sample-1719,,,,,,,,,,6.180696135024354,4.858169453218004,5.515694374301363,,,5.925632409848745,6.258747757499428,,,,,4.5628223893091056,,5.378613036991185,,,,,,,4.8143338957048405,4.723682000825807,,4.965404344413744,,5.498519863493774,4.692034030412885,,,5.792220563893351,,4.543612573551334,,5.776086038731629,4.86708786333807,,,,5.286671043484371,5.660352150106387,5.837547166862595,5.586716476154151,,,,6.130938747645285,,4.872047045047976,,5.185814553965894,5.251595897423619,,,5.167733600712278,5.236164170997213,5.974291527947976,,5.510659539626992,,5.095555737701541,,,,,,,,,4.5188210047959005,,,4.851689477738696,5.934646723076011,,,,,5.873001535108813,,,6.407056199255489,,,5.039906445469211,,,5.293503075333661,5.26033382072593,,6.11262554508221,5.01286071797507
